timestamp,current_depth,senamhi,standard,spline,linear,trapz,advanced,depth_corrected,exponential_corrected,linear_corrected,polynomial_corrected,time_standard,time_spline,time_linear,time_trapz,time_advanced,time_depth_corrected,time_exponential_corrected,time_linear_corrected,time_polynomial_corrected
1745470823000,0.415,41.216,48.995,48.267,48.108,48.179,40.575,40.286,40.063,40.590,39.226,34.0924,1.6122,0.2096,31.5752,0.2549,0.1984,0.1838,0.1748,0.2160
1745478020000,0.375,38.527,45.253,44.592,44.446,44.515,37.501,37.358,37.511,37.569,36.204,33.2868,0.9120,0.1922,30.3078,0.2241,0.1903,0.1783,0.3307,0.3803
1745488820000,0.295,33.1491,38.983,38.376,38.258,38.315,32.306,32.436,32.732,32.462,31.089,30.2172,0.8159,0.1876,30.5703,0.5422,0.4270,0.4163,0.6161,0.3116
1745492421000,0.275,31.8046,36.728,36.289,36.168,36.234,30.549,30.838,31.570,30.738,29.372,30.3705,0.8152,0.1886,30.2923,0.2408,0.1919,0.1791,0.1736,0.1726
1745514022000,0.285,32.4768,40.186,39.667,39.529,39.604,33.384,33.296,32.243,33.511,32.111,30.1476,1.0109,0.3536,30.3752,0.2649,0.2055,0.1917,0.1798,0.1738
1745517622000,0.295,33.1491,41.132,40.597,40.459,40.535,34.166,34.017,32.822,34.278,32.878,31.7988,0.9351,0.2015,30.6153,0.2506,0.2174,0.2627,0.2005,0.2518
1745521221000,0.295,33.1491,40.919,40.368,40.230,40.306,33.972,33.852,32.813,34.089,32.692,30.1006,0.8185,0.1881,30.3626,0.2193,0.1898,0.3140,0.2713,0.4148
1745524824000,0.315,34.4936,43.610,42.997,42.860,42.931,36.185,35.857,34.018,36.260,34.851,32.3105,0.8392,0.1910,30.4551,0.2193,0.2370,0.2413,0.1969,0.1771
1745528422000,0.335,35.838,43.441,42.833,42.698,42.771,36.041,35.855,35.131,36.126,34.740,30.4484,0.9565,0.2043,30.6993,0.2670,0.2427,0.2840,0.3464,0.4301
1745532022000,0.325,35.1658,43.493,42.891,42.748,42.826,36.087,35.834,34.571,36.168,34.771,32.2578,0.8469,0.1907,29.9296,0.2215,0.1876,0.1774,0.2229,0.2043
1745535622000,0.325,35.1658,40.260,39.736,39.620,39.681,33.446,33.574,34.442,33.586,32.226,30.5133,0.8097,0.1893,30.4763,0.3338,0.3061,0.2530,0.7308,0.3734
1745539221000,0.335,35.838,42.288,41.669,41.534,41.596,35.058,35.012,35.083,35.165,33.793,30.8557,0.8128,0.1879,33.6444,0.2248,0.1895,0.1793,0.4556,0.6928
1745542821000,0.335,35.838,43.021,42.357,42.227,42.286,35.643,35.514,35.112,35.738,34.358,31.5900,0.8287,0.1895,32.1112,0.4625,0.2491,0.1888,0.1750,0.1717
1745546421000,0.345,36.5103,43.341,42.695,42.552,42.618,35.913,35.806,35.693,36.006,34.632,30.3371,0.8097,0.2367,30.3755,0.2153,0.2348,0.2050,0.2270,0.2809
1745550023000,0.345,36.5103,43.454,42.831,42.683,42.752,36.023,35.901,35.699,36.113,34.738,30.2842,1.0033,0.1905,30.7541,0.2210,0.3207,0.2291,0.2105,0.1876
1745557222000,0.34,36.1742,44.054,43.432,43.281,43.353,36.531,36.306,35.438,36.607,35.220,36.0820,1.4365,0.2012,31.3096,0.2222,0.1891,0.1771,0.1700,0.1690
1745560822000,0.36,37.5186,45.204,44.549,44.403,44.472,37.470,37.237,36.633,37.533,36.153,31.0836,0.8583,0.2205,33.2136,0.2649,0.2871,0.2906,0.2315,0.1915
1745578821000,0.25,30.124,35.523,35.091,34.980,35.038,29.554,29.870,30.206,29.757,28.382,30.5114,0.9027,0.1941,31.6947,0.2270,0.1934,0.1771,0.1690,0.1688
1745582421000,0.25,30.124,38.085,37.608,37.483,37.549,31.669,31.653,30.309,31.822,30.412,30.1695,0.8132,0.2131,30.0536,0.3111,0.2580,0.2522,0.2401,0.2017
1745586022000,0.25,30.124,38.075,37.586,37.463,37.528,31.652,31.639,30.308,31.806,30.397,32.3298,0.8991,0.1976,30.9377,0.2189,0.2306,0.2089,0.1841,0.1729
1745589621000,0.23,28.7795,36.101,35.653,35.534,35.599,30.030,30.169,29.201,30.214,28.810,32.2573,0.9007,0.1960,32.7756,0.4566,0.3476,0.3626,0.5035,0.4005
1745593222000,0.22,28.1073,35.666,35.233,35.113,35.177,29.678,29.824,28.677,29.867,28.458,30.6718,0.8271,0.1888,30.9370,0.2344,0.1922,0.1800,0.1712,0.1698
1745596822000,0.23,28.7795,36.334,35.887,35.766,35.832,30.226,30.334,29.210,30.406,28.998,30.0660,0.8731,0.2015,30.5901,0.2875,0.2975,0.2079,0.1831,0.2005
1745600422000,0.25,30.124,37.856,37.370,37.246,37.315,31.469,31.484,30.299,31.627,30.221,32.5053,0.8202,0.2410,30.5970,0.2170,0.1874,0.1757,0.1717,0.2356
1745604022000,0.3,33.4852,42.747,42.146,42.003,42.076,35.467,35.154,33.158,35.552,34.138,30.5920,0.9487,0.2015,32.6190,0.3767,0.2301,0.2007,0.2885,0.3934
1745607623000,0.34,36.1742,44.740,44.094,43.947,44.021,37.093,36.788,35.466,37.157,35.762,36.2101,1.7753,0.4499,41.3253,0.3283,0.3369,0.2139,0.3407,0.2182
1745611223000,0.34,36.1742,44.964,44.318,44.177,44.252,37.287,36.955,35.475,37.347,35.949,38.0497,0.8485,0.2196,31.7481,0.2491,0.2744,0.2084,0.1800,0.1743
1745614822000,0.32,34.8297,43.780,43.157,43.019,43.093,36.318,36.001,34.302,36.391,34.986,31.1048,1.3051,0.2003,31.3759,0.2265,0.1905,0.1774,0.1705,0.1712
1745618424000,0.33,35.5019,44.006,43.386,43.246,43.321,36.505,36.222,34.872,36.578,35.181,29.8643,0.8063,0.2606,31.0400,0.2184,0.1884,0.2692,0.1884,0.1752
1745622023000,0.33,35.5019,40.697,40.167,40.037,40.112,33.797,33.902,34.740,33.930,32.571,30.5870,0.8309,0.2043,30.4115,0.2546,0.2058,0.1948,0.1733,0.1860
1745625622000,0.33,35.5019,43.485,42.899,42.746,42.817,36.083,35.860,34.851,36.165,34.774,32.9747,0.8497,0.1915,30.4830,0.2186,0.1891,0.1755,0.2241,0.2046
1745629221000,0.4,40.2076,48.450,47.685,47.539,47.604,40.100,39.772,39.127,40.121,38.748,30.1085,0.8008,0.1879,30.2248,0.3641,0.3757,0.3793,0.3595,0.4282
1745632821000,0.39,39.5354,47.284,46.552,46.405,46.471,39.147,38.880,38.480,39.185,37.814,32.5251,0.8543,0.1903,30.8928,0.2999,0.2744,0.2472,0.1972,0.1783
1745636421000,0.41,40.8798,49.086,48.306,48.159,48.222,40.619,40.291,39.759,40.632,39.263,30.2658,0.9127,0.2248,31.3334,0.2849,0.2048,0.1843,0.1740,0.1719
1745640022000,0.43,42.2243,50.559,49.755,49.603,49.668,41.829,41.483,41.050,41.824,40.459,31.4672,0.8698,0.2139,31.6293,0.2487,0.1938,0.2322,0.1938,0.1779
1745643622000,0.47,44.9133,53.288,52.400,52.238,52.307,44.036,43.705,43.696,43.999,42.646,30.7937,1.1559,0.1969,30.6306,0.5581,0.4840,0.2537,0.3870,0.3963
1745647227000,0.48,45.5855,53.745,52.810,52.653,52.723,44.382,44.083,44.363,44.341,42.993,1622.0574,0.8163,0.2143,30.3743,0.2174,0.1869,0.2286,0.2046,0.1814
1745650822000,0.44,42.8966,49.703,48.898,48.752,48.819,41.108,40.922,41.640,41.122,39.774,32.3822,0.8926,0.2067,31.1046,0.2222,0.1891,0.1781,0.1707,0.1705
1745654421000,0.38,38.8631,46.208,45.573,45.412,45.488,38.314,38.093,37.845,38.365,36.995,30.6625,0.8316,0.1879,31.5876,0.4826,0.2553,0.4313,0.2933,0.2062
1745658022000,0.38,38.8631,46.281,45.585,45.438,45.506,38.336,38.112,37.846,38.387,37.016,30.1359,0.8302,0.1895,31.5416,0.2491,0.1960,0.1812,0.2322,0.2608
1745661622000,0.34,36.1742,42.490,41.851,41.714,41.781,35.208,35.170,35.374,35.314,33.945,31.2335,1.0047,0.1986,32.0992,0.5484,0.3498,0.4020,0.3946,0.3450
1745665220000,0.32,34.8297,39.373,38.882,38.760,38.825,32.722,32.927,34.128,32.877,31.522,30.9701,0.8748,0.1910,31.5759,0.2193,0.3519,0.2062,0.1795,0.1764
1745668820000,0.28,32.1407,39.267,38.763,38.632,38.704,32.629,32.627,31.938,32.771,31.378,30.6625,0.9177,0.2041,30.1850,0.3672,0.6158,0.6649,0.2923,1.1172
1745672422000,0.26,30.7962,37.382,36.896,36.768,36.839,31.062,31.193,30.802,31.233,29.843,31.0903,0.8824,0.2844,30.0362,0.2179,0.1886,0.1798,0.1721,0.2313
1745683222000,0.27,31.4685,38.948,38.446,38.318,38.388,32.367,32.351,31.393,32.512,31.112,30.0348,0.8442,0.1898,30.6764,0.4787,0.2849,0.5949,0.3839,0.3750
1745686823000,0.33,35.5019,44.092,43.487,43.339,43.419,36.584,36.289,34.875,36.655,35.256,31.2705,0.8214,0.1891,31.1496,0.2246,0.2341,0.2062,0.1786,0.1750
1745690424000,0.32,34.8297,42.790,42.218,42.069,42.149,35.516,35.315,34.263,35.607,34.214,29.8758,0.8070,0.1984,31.7223,0.4053,0.3884,0.3862,0.4258,0.3633
1745694023000,0.32,34.8297,40.742,40.191,40.057,40.130,33.817,33.862,34.181,33.946,32.577,30.5860,0.8640,0.1915,30.8943,0.2480,0.1936,0.1798,0.1762,0.1714
1745697625000,0.34,36.1742,45.248,44.610,44.462,44.546,37.528,37.161,35.487,37.582,36.181,31.3010,0.8652,0.1912,30.5507,0.4501,0.5450,0.4060,0.5257,0.2215
1745701223000,0.31,34.1574,42.357,41.808,41.662,41.745,35.176,34.965,33.692,35.271,33.872,32.6841,0.8335,0.1931,31.3733,0.2222,0.2015,0.2096,0.2115,0.1867
1745704824000,0.3,33.4852,42.105,41.543,41.405,41.485,34.963,34.725,33.133,35.059,33.652,29.9766,0.8671,0.1950,30.2718,0.4268,0.3603,0.3614,0.2811,0.3102
1745708424000,0.32,34.8297,38.985,38.505,38.375,38.454,32.398,32.649,34.112,32.559,31.209,30.6542,0.9303,0.2089,32.1422,0.2706,0.2117,0.1838,0.1736,0.1707
1745712023000,0.35,36.8464,43.652,42.984,42.844,42.910,36.158,36.047,35.992,36.247,34.875,31.0051,0.9365,0.1924,31.3423,0.2439,0.1960,0.1831,0.1781,0.1955
1745715624000,0.32,34.8297,41.538,40.916,40.781,40.845,34.428,34.385,34.211,34.544,33.166,32.7036,0.9360,0.1941,29.8734,0.2398,0.2372,0.2003,0.1760,0.1719
1745726424000,0.38,38.8631,46.477,45.798,45.642,45.715,38.508,38.261,37.855,38.555,37.183,30.0255,0.8321,0.1986,34.3211,0.9410,0.3841,0.3247,0.3483,0.3934
1745730024000,0.345,36.5103,45.054,44.384,44.235,44.306,37.334,37.026,35.762,37.394,36.001,37.5128,0.8929,0.1938,31.5931,0.2279,0.1898,0.1767,0.1719,0.1705
1745733626000,0.355,37.1825,45.893,45.229,45.080,45.149,38.043,37.700,36.371,38.092,36.700,31.2736,0.8128,0.2391,32.3808,0.2246,0.1903,0.1786,0.1698,0.1948
1745737222000,0.395,39.8715,48.585,47.838,47.685,47.754,40.226,39.847,38.832,40.241,38.862,30.9443,0.9909,0.2053,30.3810,0.2174,0.1879,0.2365,0.2391,0.2019
1745740821000,0.395,39.8715,48.333,47.615,47.457,47.528,40.033,39.680,38.823,40.053,38.676,69.7160,1.6646,1.5328,100.7929,0.4473,0.3450,0.3784,0.2489,0.1957
1745744424000,0.395,39.8715,48.582,47.866,47.710,47.779,40.246,39.865,38.834,40.262,38.882,45.7788,0.9298,0.1979,30.9401,0.2267,0.1919,0.1791,0.1702,0.1700
1745748022000,0.395,39.8715,48.842,48.072,47.925,47.990,40.428,40.023,38.842,40.439,39.058,32.3370,0.8626,0.1910,31.9920,0.2754,0.1965,0.1826,0.1750,0.1712
1745751623000,0.465,44.5772,52.716,51.814,51.669,51.729,43.559,43.248,43.350,43.529,42.177,30.8681,1.0788,0.1950,32.5351,0.3166,0.2990,0.2491,0.2975,0.2043
1745755221000,0.415,41.216,51.936,51.093,50.965,51.022,42.984,42.384,40.180,42.948,41.556,30.6456,1.0240,0.2959,30.3054,0.2210,0.1898,0.1771,0.1707,0.1709
1745758824000,0.405,40.5437,52.146,51.297,51.161,51.223,43.154,42.460,39.579,43.110,41.706,29.5751,0.7682,0.2356,30.5486,0.2255,0.1915,0.1781,0.1712,0.1690
1745762423000,0.405,40.5437,52.282,51.432,51.296,51.359,43.267,42.558,39.584,43.221,41.815,31.6694,1.1671,0.2372,31.0116,0.2182,0.1876,0.1781,0.1709,0.2356
1745766023000,0.335,35.838,44.881,44.250,44.111,44.182,37.234,36.877,35.189,37.292,35.890,29.6264,0.8471,0.2034,31.7016,0.3159,0.3281,0.2906,0.2334,0.3695
1745769623000,0.285,32.4768,41.829,41.260,41.132,41.200,34.738,34.446,32.309,34.834,33.414,30.6115,0.8094,0.1876,30.6876,0.2143,0.1876,0.1752,0.1690,0.1683
1745773224000,0.285,32.4768,41.526,40.971,40.837,40.908,34.489,34.234,32.297,34.590,33.174,29.6719,1.1225,0.1993,30.0083,0.6471,0.3178,0.2759,0.2670,0.2625
1745776820000,0.285,32.4768,41.271,40.715,40.572,40.647,34.265,34.044,32.286,34.372,32.959,32.3696,0.8936,0.1924,34.2300,0.3943,0.2432,0.1955,0.1762,0.1724
1745780422000,0.265,31.1324,40.216,39.692,39.549,39.625,33.409,33.204,31.179,33.527,32.106,32.1307,0.8903,0.1912,31.9817,0.2515,0.1948,0.1800,0.1724,0.1724
1745784024000,0.275,31.8046,41.079,40.542,40.404,40.478,34.127,33.869,31.744,34.233,32.811,31.2181,1.0870,0.1974,30.5290,0.2153,0.1864,0.1771,0.1709,0.1707
1745787623000,0.285,32.4768,41.528,40.982,40.843,40.921,34.494,34.238,32.297,34.595,33.179,30.7500,0.7668,0.1869,35.1608,0.3657,0.2601,0.2337,0.2301,0.3598
1745791223000,0.285,32.4768,41.607,41.052,40.918,40.993,34.557,34.292,32.300,34.657,33.240,30.9687,0.8876,0.3538,31.1575,0.2165,0.2358,0.2079,0.1793,0.1743
1745794824000,0.275,31.8046,35.434,35.010,34.887,34.960,29.467,29.921,31.517,29.680,28.331,30.3590,0.7939,0.2375,31.4939,0.6940,0.3245,0.4313,0.4489,0.2103
1745798422000,0.285,32.4768,40.454,39.838,39.717,39.777,33.543,33.431,32.251,33.666,32.264,31.6582,0.8986,0.1969,31.0657,0.2191,0.1876,0.1783,0.1700,0.1698
1745802022000,0.295,33.1491,40.586,40.023,39.886,39.952,33.682,33.606,32.798,33.806,32.413,30.3032,0.8433,0.2041,32.4867,0.4783,0.3965,0.3457,0.3126,0.3371
1745805622000,0.285,32.4768,40.545,39.980,39.844,39.908,33.650,33.522,32.256,33.771,32.368,30.5779,0.8204,0.1881,31.8723,0.2477,0.1912,0.2284,0.2053,0.1810
1745809222000,0.295,33.1491,41.295,40.713,40.574,40.640,34.262,34.100,32.827,34.373,32.971,30.8428,0.8438,0.2365,31.7137,0.4025,0.4258,0.3972,0.2615,0.2058
1745812822000,0.305,33.8213,41.483,40.874,40.739,40.802,34.397,34.273,33.379,34.509,33.116,31.1224,0.9251,0.3068,30.7665,0.2203,0.1874,0.1779,0.1719,0.1695
1745816423000,0.345,36.5103,44.207,43.544,43.400,43.468,36.629,36.421,35.728,36.706,35.322,31.9829,0.8068,0.1884,31.8506,0.4325,0.4008,0.2997,0.2129,0.1857
1745820025000,0.355,37.1825,44.461,43.824,43.672,43.744,36.855,36.677,36.313,36.930,35.553,30.5727,1.0581,0.2029,31.2409,0.2203,0.1888,0.1767,0.1705,0.1717
1745838020000,0.285,32.4768,38.048,37.565,37.447,37.504,31.625,31.803,32.158,31.793,30.420,31.1718,0.7954,0.1881,30.3307,0.4091,0.3812,0.3955,0.4232,0.5941
1745841620000,0.275,31.8046,40.016,39.503,39.372,39.443,33.255,33.131,31.702,33.381,31.973,30.9830,0.9921,0.1998,30.8912,0.2167,0.1872,0.1786,0.1731,0.1731
1745845222000,0.265,31.1324,38.760,38.280,38.147,38.220,32.225,32.203,31.121,32.371,30.968,32.9618,1.0056,0.2103,31.1556,0.3920,0.3316,0.5317,0.4580,0.2289
1745848822000,0.265,31.1324,38.805,38.314,38.186,38.255,32.258,32.231,31.123,32.403,31.000,30.0529,0.8025,0.1864,33.4628,0.4857,0.3917,0.3407,0.2925,0.1724
1745852422000,0.335,35.838,44.972,44.349,44.212,44.283,37.319,36.950,35.193,37.375,35.972,30.3330,1.0781,0.1917,31.4755,0.4299,0.3626,0.2227,0.1941,0.1798
1745856021000,0.335,35.838,44.216,43.577,43.444,43.513,36.671,36.395,35.162,36.742,35.348,31.1229,0.9112,0.1953,30.0043,0.2217,0.2484,0.1972,0.1755,0.1726
1745859624000,0.335,35.838,43.904,43.285,43.145,43.218,36.418,36.178,35.149,36.495,35.104,29.8028,0.7851,0.1867,30.6172,0.2189,0.2818,0.2108,0.1876,0.1791
1745863226000,0.305,33.8213,42.038,41.475,41.329,41.406,34.897,34.698,33.404,34.997,33.596,31.9321,1.0858,0.2434,30.4427,0.2167,0.1874,0.1757,0.1714,0.2458
1745866824000,0.295,33.1491,40.963,40.426,40.286,40.362,34.020,33.893,32.815,34.136,32.737,30.1619,0.7870,0.1876,31.5075,0.4246,0.3824,0.3784,0.3600,0.4170
1745870421000,0.275,31.8046,39.898,39.400,39.266,39.339,33.166,33.055,31.697,33.294,31.887,30.9379,1.0502,0.2198,29.8944,0.2358,0.6073,0.2127,0.1881,0.1822
1745874021000,0.255,30.4601,37.099,36.635,36.508,36.580,30.844,30.983,30.529,31.018,29.627,32.2196,0.8943,0.1967,30.6768,0.4823,0.2778,0.2060,0.1945,0.1774
1745877621000,0.235,29.1156,35.942,35.506,35.375,35.452,29.893,30.080,29.449,30.083,28.686,31.4193,0.8461,0.2453,30.8418,0.2756,0.1917,0.1762,0.1690,0.1659
1745881221000,0.235,29.1156,32.511,32.149,32.030,32.101,27.067,27.705,29.312,27.323,25.974,30.5891,0.8578,0.1895,37.6225,0.3023,0.2785,0.2556,0.3290,0.3746
1745884819000,0.245,29.7879,35.574,35.059,34.952,35.004,29.532,29.827,29.946,29.734,28.354,30.4668,0.8972,0.1855,32.5241,0.2279,0.1876,0.1762,0.1681,0.1674
1745888418000,0.255,30.4601,35.435,34.919,34.811,34.861,29.409,29.773,30.460,29.618,28.250,31.2629,0.8531,0.1888,30.8568,0.2615,0.2427,0.2108,0.1819,0.1724
1745892019000,0.255,30.4601,35.351,34.793,34.691,34.742,29.308,29.688,30.455,29.519,28.152,30.1511,0.8106,0.2224,30.2219,0.2348,0.1881,0.1764,0.1693,0.1669
1745895618000,0.235,29.1156,34.303,33.793,33.691,33.740,28.471,28.885,29.380,28.694,27.322,30.9522,1.1387,0.2172,30.0477,0.2642,0.2029,0.1807,0.1688,0.2565
1745899222000,0.365,37.8548,44.653,43.961,43.821,43.887,36.977,36.844,36.899,37.053,35.685,30.9916,0.8924,0.1936,29.5060,0.2098,0.1831,0.2236,0.1998,0.1769
1745902823000,0.34,36.1742,44.065,43.418,43.273,43.341,36.524,36.300,35.438,36.600,35.213,29.8326,0.8202,0.2003,29.8893,0.2334,0.1917,0.1745,0.1695,0.1702
1745906426000,0.3,33.4852,39.214,38.595,38.478,38.532,32.491,32.620,33.013,32.644,31.273,34.2209,0.9475,0.1965,29.6891,0.2372,0.1891,0.1793,0.1693,0.2127
1745910023000,0.28,32.1407,39.176,38.630,38.501,38.561,32.517,32.533,31.933,32.663,31.271,30.0486,0.7815,0.1833,29.7365,0.3297,0.2787,0.2661,0.4892,0.5255
1745913620000,0.27,31.4685,38.126,37.548,37.432,37.488,31.618,31.717,31.356,31.780,30.392,30.3295,1.2288,0.3808,30.3471,0.2201,0.1869,0.1745,0.1674,0.1674
1745917222000,0.25,30.124,35.757,35.219,35.108,35.163,29.662,29.962,30.212,29.863,28.486,29.7439,0.8075,0.1864,29.2907,0.2337,0.1888,0.3955,0.3633,0.4508
1745920823000,0.26,30.7962,36.851,36.266,36.157,36.209,30.545,30.757,30.777,30.729,29.348,30.6954,0.8323,0.1886,29.9048,0.2515,0.2007,0.1791,0.1690,0.1688
1745924422000,0.26,30.7962,36.575,36.133,36.015,36.073,30.425,30.656,30.771,30.611,29.232,30.1664,0.8094,0.2825,32.4514,0.4222,0.4225,0.3712,0.3793,0.3755
1745928023000,0.25,30.124,38.283,37.822,37.690,37.763,31.845,31.801,30.318,31.994,30.581,30.5886,0.9089,0.1876,31.6610,0.5584,0.5033,0.2744,0.2899,0.2372
1745931622000,0.25,30.124,37.995,37.521,37.390,37.463,31.591,31.587,30.305,31.746,30.337,29.4633,0.8688,0.1838,30.7312,0.3481,0.3824,0.3068,0.3512,0.3264
1745935223000,0.23,28.7795,36.610,36.165,36.041,36.108,30.459,30.530,29.221,30.633,29.222,31.1439,0.8934,0.2036,30.0076,0.2482,0.3986,0.2105,0.1836,0.1779
1745938822000,0.27,31.4685,41.283,40.769,40.636,40.706,34.325,34.008,31.488,34.425,32.994,30.5607,0.8585,0.1855,29.2621,0.2224,0.1860,0.2785,0.2446,0.3359
1745942423000,0.28,32.1407,41.506,40.973,40.843,40.912,34.496,34.211,32.029,34.596,33.174,30.7369,0.9384,0.1960,30.1557,0.2177,0.1853,0.1736,0.2134,0.1984
1745946021000,0.29,32.813,42.023,41.456,41.324,41.397,34.898,34.611,32.586,34.992,33.575,29.3529,0.7868,0.2265,29.3162,0.2122,0.1826,0.1729,0.1664,0.1671
1745949623000,0.29,32.813,41.266,40.748,40.604,40.681,34.290,34.094,32.557,34.398,32.990,32.4798,0.9170,0.1967,29.9654,0.2158,0.2244,0.1783,0.1686,0.1676
1745953224000,0.29,32.813,41.404,40.865,40.727,40.800,34.394,34.182,32.562,34.499,33.090,30.6389,1.3895,0.3304,30.4325,0.5128,0.4902,0.3510,0.5715,0.3490
1745956824000,0.3,33.4852,42.295,41.743,41.601,41.678,35.128,34.865,33.141,35.220,33.811,30.5395,0.8273,0.2027,29.8481,0.2115,0.1872,0.1745,0.1674,0.1659
1745960423000,0.29,32.813,42.137,41.585,41.443,41.522,34.999,34.696,32.591,35.090,33.672,29.2943,0.7997,0.2394,30.6501,0.2229,0.2184,0.1781,0.1681,0.1657
1745964024000,0.29,32.813,41.208,40.672,40.532,40.611,34.229,34.042,32.554,34.339,32.932,32.0907,0.8245,0.1874,29.4602,0.2179,0.1857,0.1748,0.1686,0.1755
1745967624000,0.28,32.1407,37.685,37.249,37.126,37.197,31.357,31.548,31.876,31.528,30.155,29.3376,0.7868,0.2084,29.4857,0.2093,0.2213,0.2091,0.1855,0.2294
1745971222000,0.28,32.1407,39.466,38.865,38.747,38.803,32.725,32.709,31.943,32.865,31.471,32.6698,0.8891,0.2248,29.7689,0.2155,0.1850,0.1755,0.1676,0.2224
1745974823000,0.29,32.813,40.389,39.759,39.639,39.695,33.474,33.401,32.517,33.602,32.206,29.5298,0.8762,0.2003,29.5506,0.2363,0.1929,0.4826,0.1948,0.1769
1745978425000,0.3,33.4852,41.078,40.470,40.341,40.403,34.063,33.959,33.089,34.181,32.787,32.2933,1.1690,0.1915,30.2672,0.2439,0.1998,0.1757,0.2468,0.1974
1745982024000,0.31,34.1574,41.661,41.038,40.908,40.973,34.539,34.422,33.661,34.649,33.259,31.3799,0.9344,0.2089,32.5661,0.2377,0.1874,0.2797,0.3102,0.2511
1745985624000,0.31,34.1574,41.406,40.771,40.644,40.707,34.316,34.232,33.651,34.431,33.044,29.9587,0.8042,0.1838,29.4216,0.2098,0.1824,0.1743,0.1681,0.1681
1745989225000,0.315,34.4936,40.796,40.158,40.032,40.092,33.797,33.818,33.902,33.926,32.552,30.0388,0.8698,0.1874,30.6506,0.2201,0.1805,0.1748,0.1686,0.2193
1745992828000,0.295,33.1491,39.209,38.538,38.435,38.487,32.456,32.563,32.739,32.608,31.233,31.8859,0.7954,0.1912,30.0081,0.2124,0.1836,0.2251,0.1976,0.1757
1745996424000,0.295,33.1491,37.062,36.472,36.359,36.413,30.703,31.072,32.654,30.895,29.546,29.7348,0.7720,0.1826,29.7818,0.3157,0.2015,0.1822,0.1736,0.2840
1746000023000,0.285,32.4768,38.538,37.921,37.811,37.864,31.933,32.064,32.173,32.093,30.716,31.9912,0.8628,0.1881,29.4828,0.2136,0.1850,0.1743,0.1678,0.1669
1746003623000,0.295,33.1491,37.304,36.689,36.584,36.636,30.893,31.234,32.663,31.081,29.729,31.5454,0.8864,0.1934,31.1348,0.2813,0.3350,0.4165,0.3161,0.2098
1746007223000,0.285,32.4768,39.507,38.921,38.795,38.854,32.764,32.770,32.213,32.905,31.515,31.7113,1.0273,0.2034,29.9015,0.2131,0.1848,0.1719,0.1688,0.1655
1746010822000,0.305,33.8213,39.744,39.254,39.122,39.187,33.032,33.109,33.313,33.175,31.801,37.5440,1.4358,0.3896,34.0233,0.2222,0.1864,0.1769,0.1698,0.1683
1746014422000,0.325,35.1658,43.286,42.714,42.574,42.649,35.940,35.708,34.563,36.023,34.629,33.9241,0.8886,0.2031,29.9287,0.2394,0.2339,0.2055,0.1764,0.1717
1746018023000,0.275,31.8046,39.309,38.814,38.683,38.754,32.674,32.638,31.673,32.813,31.414,30.9162,0.8259,0.1917,30.2694,0.2577,0.1955,0.1783,0.1760,0.1776
1746025225000,0.365,37.8548,46.543,45.883,45.743,45.816,38.599,38.242,36.978,38.639,37.250,31.9269,0.8221,0.2348,30.4649,0.2203,0.1864,0.1738,0.1671,0.1655
1746028825000,0.365,37.8548,47.313,46.631,46.496,46.566,39.235,38.791,37.009,39.260,37.863,29.8927,0.7911,0.1843,29.5565,0.3190,0.2048,0.2227,0.2031,0.1786
1746032425000,0.375,38.527,47.266,46.576,46.433,46.506,39.177,38.807,37.592,39.208,37.822,32.2065,0.8159,0.1876,31.0655,0.2937,0.2422,0.1891,0.1714,0.1686
1746036023000,0.365,37.8548,43.460,42.847,42.709,42.782,36.039,36.034,36.854,36.135,34.779,30.8244,1.2145,0.1943,30.9246,0.4969,0.2177,0.1905,0.3777,0.1996
1746039624000,0.325,35.1658,43.234,42.661,42.516,42.596,35.892,35.666,34.561,35.976,34.582,34.2181,0.8726,0.1891,30.4053,0.2141,0.1864,0.1755,0.2234,0.1960
1746043225000,0.325,35.1658,43.762,43.157,43.019,43.092,36.316,36.029,34.582,36.391,34.991,29.6357,0.7863,0.1843,31.0659,0.3893,0.2189,0.1860,0.1709,0.1681
1746046825000,0.305,33.8213,42.152,41.590,41.451,41.526,34.999,34.785,33.409,35.097,33.694,30.7016,0.9420,0.1965,30.7930,0.2522,0.1941,0.1786,0.1690,0.1674
1746050423000,0.325,35.1658,43.758,43.152,43.013,43.088,36.310,36.025,34.581,36.386,34.986,30.7698,0.8438,0.1881,29.8090,0.2809,0.1991,0.1779,0.1688,0.1678
1746054023000,0.335,35.838,39.258,38.760,38.640,38.709,32.616,32.918,34.965,32.777,31.439,31.8182,0.8695,0.2038,30.1206,0.2146,0.1843,0.1724,0.1676,0.1655
1746072025000,0.425,41.8882,48.602,47.842,47.691,47.758,40.219,40.044,40.661,40.246,38.895,30.8447,0.8938,0.1919,31.8687,0.4082,0.3655,0.4251,0.3731,0.2813
1746075624000,0.49,46.2578,56.086,55.090,54.928,54.994,46.296,45.848,45.114,46.218,44.859,32.1808,0.8922,0.1957,29.6149,0.2377,0.2258,0.2055,0.1771,0.3052
1746097224000,0.63,55.6691,65.945,64.591,64.419,64.485,54.238,54.123,55.426,54.050,52.712,29.4356,0.9527,0.1900,29.5897,0.2134,0.1855,0.1748,0.1664,0.1678
