timestamp,senamhi_flow,senamhi_level,velocimetry
1748851216000,31.1289,0.155,"[1.4053034892677294, 1.5232860771346823, 1.6127979537090087, 1.735165720216201, 1.9914085068481133, 2.19127149810418, 2.372095649771024, 2.269188861250211, 2.175650674350741, 2.0867188487941855, 2.002855002887465, 1.6384367778392834, 1.3581016265878927, 1.1955118905855737, 0.8804159469087989, 0.76831293935313, 1.0736874275915629]"
1748854816000,30.5088,0.145,"[1.4184184564406284, 1.5183164086785497, 1.5789111275911063, 1.6981009897395793, 1.9451192454939958, 2.1507798300551793, 2.3683552886083015, 2.1578390201981485, 2.1877118309872263, 2.139735873881711, 2.0094331481167393, 1.577682618338689, 1.3249290594207488, 1.150828395855036, 0.811105732987831, 0.7051960282041309, 1.1305122183277239]"
1748858416000,30.5088,0.145,"[1.3182757929259166, 1.4744230528425326, 1.5602783884495668, 1.6207365582864026, 1.886458725495506, 2.0741222014838185, 2.246202500809355, 2.0080140811599887, 2.2441599280597777, 2.2232978699937833, 1.97271285517222, 1.4371217179987714, 1.2813444896278947, 1.1867429519909414, 0.7623581711236598, 0.6843559034602615, 0.9673921022160943]"
1748862017000,30.5088,0.145,"[1.4001704226283322, 1.480902722568855, 1.479890981024273, 1.607847158834164, 1.91953759293739, 2.133053620655453, 2.243853606597119, 2.0253414630314777, 2.251614169819248, 2.3187662162164324, 2.0836280551978446, 1.6847123091175975, 1.4553556483371028, 1.1900434831374491, 0.7519830706462945, 0.7014864732742211, 0.6052938771988751]"
1748865616000,30.5088,0.145,"[0.9925299271439603, 1.1159841196525206, 1.318156610997336, 1.650865349371593, 2.0998311181354863, 2.385419440498951, 2.3594487332027447, 2.146300663713202, 2.281380702482049, 2.3846332562695975, 2.315739306109288, 2.0788621847636244, 1.9379907896603992, 1.4663947090191196, 0.9733460634962787, 0.8526625984174844, 0.7601375745433869]"
1748869216000,31.1289,0.15,"[1.1630506816334332, 1.3032807003438265, 1.5358164725974, 1.8322076879624765, 2.0961834491101303, 2.3160715455331067, 2.397269254493759, 2.347291486407907, 2.4453527753762385, 2.4867787266287844, 2.3943566813203874, 2.067717815075518, 1.88730725093385, 1.5872213335506424, 1.083125530955829, 0.9361988934013284, 0.8097958307667039]"
1748872817000,31.1289,0.15,"[1.1641838220614393, 1.2301854670723817, 1.4860174735513574, 1.8339354668825871, 2.179148502066972, 2.405394643132999, 2.438577408906171, 2.3485031746191165, 2.43521248635732, 2.4657430288222355, 2.3732738399554743, 2.0239242443177163, 1.7932595001887408, 1.4811585755471464, 1.0535846916153608, 0.8664269498351596, 0.736108442622246]"
1748876417000,31.1289,0.15,"[1.1726266879464269, 1.2065616774400567, 1.441239998493889, 1.8191946924399396, 2.192931529199395, 2.4054894237146365, 2.430053216199251, 2.2650749826411, 2.3320973139990913, 2.385709751105431, 2.296593034608341, 2.0180287997884165, 1.7360461438326553, 1.4252364050870667, 1.0028314217466174, 0.9115755356377974, 0.8368680798608807]"
1748880016000,32.369,0.17,"[1.2006982321861037, 1.3073933202685362, 1.5984115936981151, 1.9250952968443251, 2.2343524897643445, 2.410087378128284, 2.5328508945164687, 2.5836072733516047, 2.7387639032637114, 2.7141143842722313, 2.4573922411171365, 2.145790434727814, 1.9547818341838301, 1.640836884111541, 1.168724446898379, 1.0139242725546542, 0.9524407535149914]"
1748883617000,33.6091,0.19,"[1.2353879773395733, 1.3236589568745014, 1.5869255341428248, 1.9176747370010523, 2.2214934866934435, 2.411140637331014, 2.5165144509451896, 2.5834965212821372, 2.7463132838573396, 2.710001385083073, 2.489225814417836, 2.2657855776944182, 1.9944472171489542, 1.5100250268312776, 1.1236784745834656, 1.0054809366237638, 0.8046272117019923]"
1748887217000,33.6091,0.19,"[1.2185628735039333, 1.2842015175213106, 1.5592820046410911, 1.8690078623816675, 2.222991210561624, 2.4127939559544807, 2.5350187767639665, 2.571833230906464, 2.710446279449577, 2.702496887556526, 2.581633632767547, 2.2843353742932124, 1.8938657295711598, 1.475288473302357, 1.1219792519613987, 0.949756129459076, 0.8592606837373687]"
1748890816000,34.2292,0.2,"[1.1913168821620512, 1.3008176468801247, 1.580636599019029, 1.8888672125754846, 2.2416140938363323, 2.4335657254588283, 2.541676452118931, 2.5966539635586097, 2.7367370722847206, 2.72495496908115, 2.5820656001376157, 2.285827988141615, 1.9607378241630997, 1.6077593892575535, 1.186919810241786, 0.9918786102347112, 0.8752288419044711]"
1748894417000,31.1289,0.15,"[1.0801954368395696, 1.1752467596165146, 1.421487060271445, 1.757826642882366, 2.242697348727218, 2.4466618011335037, 2.4317208398315655, 2.323873531493095, 2.379991319019176, 2.4126814050832452, 2.3715955644066202, 2.2731348481075733, 2.114872996717532, 1.6009057471670245, 1.0417632455688561, 0.9441140347461181, 0.8215835291862053]"
1748898017000,31.1289,0.15,"[1.1011757586093573, 1.186072940013416, 1.3976241157315437, 1.6684127944848064, 2.1591233273443824, 2.4376923140609885, 2.448636827188845, 2.329231437562927, 2.374762858887502, 2.419687239024289, 2.3764481087739093, 2.24124739544534, 2.087685982330319, 1.5739000333063446, 1.0462686049058294, 0.9408762322032843, 0.8058079066715792]"
1748901617000,31.1289,0.15,"[1.0639654375421082, 1.1775211822673641, 1.364436014427617, 1.6591934018719037, 2.17981538431829, 2.4202230605280284, 2.4273843684742693, 2.2749478815901027, 2.3148900266169874, 2.3919578756703403, 2.376810665348752, 2.2337793840569864, 2.075723452269757, 1.5451279605029467, 1.0281766628664768, 0.9074042497574206, 0.7839580495081975]"
1748905216000,31.1289,0.15,"[1.014700412893409, 1.0872041365546676, 1.2982041539234375, 1.5338618322509658, 1.9131479909221605, 2.2112561362521106, 2.3113871739725735, 2.246077413015228, 2.2985989516333243, 2.2279205030070424, 2.048658715427435, 1.7305499526932686, 1.5610076607525636, 1.2939898501645257, 0.8530822368739718, 0.7819822508714138, 0.6131286492562852]"
1748908817000,30.5088,0.14,"[1.399003930418537, 1.5281943146006598, 1.631854547094654, 1.7394080027716698, 1.9620884855003116, 2.1607689548568034, 2.3810706691446666, 2.1115512784556603, 2.2104720865641756, 2.1754220560781894, 2.019793153875192, 1.5758537315153776, 1.3125179924919776, 1.1665087140741086, 0.8052951167301037, 0.7323762619376396, 0.8465400694293678]"
1748912417000,30.5088,0.14,"[1.3916854804514858, 1.5202793445745428, 1.6260121019195948, 1.7117109172504483, 1.945426015276018, 2.1587783058085317, 2.377124629395358, 2.146479810687674, 2.1922754427330333, 2.1356099287045316, 1.9900208009403981, 1.5530634362311277, 1.3107039303848809, 1.1730646522416692, 0.8136499233616912, 0.7085865351396542, 0.8057986185031727]"
1748916016000,30.5088,0.14,"[1.4074078897199882, 1.5293274991376422, 1.645736096312575, 1.7557587245999977, 1.9696716331589559, 2.1736601274769387, 2.3830635543153447, 2.1497080678104457, 2.148964113392436, 2.076242614410841, 1.9462601449746335, 1.5354330670282488, 1.3046692620554754, 1.1720123268160474, 0.8155870009717142, 0.7472661395692567, 0.8711026746332503]"
1748919616000,30.5088,0.14,"[1.4222192098793303, 1.5415416362617798, 1.6315676195232403, 1.7477599498206131, 1.9870247263587606, 2.166403603451444, 2.3814462232007547, 2.192339925916389, 2.1857404010733728, 2.127436059516819, 1.9949687986303999, 1.5400064431672835, 1.2867978719823534, 1.1184368099691624, 0.8098076181443957, 0.7360521164145011, 0.8340455767688962]"
1748923217000,30.5088,0.14,"[1.3817142643589955, 1.5086366645273446, 1.6234441029153914, 1.7575009416612724, 2.002702985668238, 2.199292438883882, 2.388370765987116, 2.34617965365348, 2.196572291698905, 2.0811968438525215, 1.9848653193857717, 1.5855615300373351, 1.3199802985036468, 1.2223184889788121, 0.8931978459119233, 0.7685891043442248, 0.8000155231857091]"
1748926817000,32.9891,0.18,"[1.4338923260442151, 1.5283805900593435, 1.6167967544342785, 1.7384157873720671, 1.9571603552004968, 2.1924075048235037, 2.361162039885485, 2.2627456805700006, 2.197075783766864, 2.1101714260517417, 2.0124273995640864, 1.6098743416678118, 1.3376419438827651, 1.2084329464028392, 0.8593931456373851, 0.7605933015489036, 0.9482121285483015]"
1748930421000,32.369,0.17,"[1.3825240218702222, 1.5073970795374259, 1.6169986489249668, 1.7429616439645679, 1.995919510494866, 2.216814204058184, 2.3547716758474313, 2.2372097978955234, 2.1919207758283408, 2.1202293701169266, 2.0296280799042368, 1.614848857748107, 1.3478531129598634, 1.1984196245223082, 0.85788826453708, 0.7552803245122525, 0.8217351692628709]"
1748934017000,32.369,0.17,"[1.4265471460685832, 1.5149344329770695, 1.5967574304573666, 1.7085828621980377, 1.9627178592926158, 2.1726429690982796, 2.35002017162302, 2.151915771627575, 2.1921313006761665, 2.1681963818052536, 2.0512705039592456, 1.6188195717775407, 1.3414122853503558, 1.157204549571014, 0.8225119407908645, 0.723350072454384, 0.800999381490831]"
1748937616000,31.749,0.17,"[1.4253171547019379, 1.532053023739534, 1.597629885393528, 1.7063013446750412, 1.9584488039475787, 2.1853519277719613, 2.36860539932822, 2.119433429116815, 2.185654252179363, 2.1739703486638913, 2.038897086970318, 1.6424709639848494, 1.387084070367358, 1.1889085682953546, 0.8203572986457983, 0.7530282320162398, 0.852316561148752]"
1748941216000,31.749,0.17,"[1.398836549252072, 1.5128924178868468, 1.6066482406074687, 1.7155701032019952, 1.9604857522427237, 2.1832782179389234, 2.3892897565575937, 2.1454400983056887, 2.185741944396747, 2.1515898021884845, 2.017231775736388, 1.552807820708835, 1.299099190513588, 1.1380890994004227, 0.8150603788819322, 0.754913300396231, 0.9287579228731944]"
1748944816000,31.749,0.17,"[1.4207588745345112, 1.538899087623694, 1.6250671636028584, 1.7561938870944425, 2.001228476468257, 2.21839627791359, 2.44499547429542, 2.2698801795137995, 2.2222181652970128, 2.1294015547322753, 1.9993218327659603, 1.576014472023742, 1.3077878458168184, 1.1810544684046864, 0.8666276166789922, 0.766253856126775, 0.8609911671674]"
1748948417000,31.749,0.17,"[1.382806285964842, 1.4864423272364344, 1.5440520026218316, 1.669560679937719, 1.9356402374642079, 2.171663833015852, 2.335466353555282, 2.2268695340462, 2.2994235328357893, 2.2415577028116815, 2.0478932235092278, 1.7092429882973725, 1.4362888072298665, 1.250912087806362, 0.8048790192011355, 0.7377068448221917, 0.6276935076133365]"
1748952017000,31.749,0.17,"[1.102110683583735, 1.1862442231634451, 1.3728752230462429, 1.6723020106036726, 2.0984088054584507, 2.389050159589973, 2.3523408281588942, 2.09294471687921, 2.233907943074314, 2.363926285452944, 2.293350902812764, 2.0374464992487806, 1.8804197181057738, 1.3940659047930606, 0.9504922963180691, 0.8232346804134907, 0.7321462021198791]"
1748955617000,31.749,0.16,"[1.181173337968596, 1.2570666495482419, 1.4473117107365463, 1.7073186469827664, 2.0614336031643217, 2.3932349085055793, 2.4114896369488283, 2.167679762365503, 2.3256491510709516, 2.383373734042432, 2.2522301565643845, 1.9174414310818026, 1.7519074530652654, 1.4418792396996456, 0.9847684912556015, 0.8729443119187891, 0.7456556652269494]"
1748959216000,31.749,0.16,"[1.167291135041016, 1.21870993394161, 1.451920386578297, 1.7791218679653342, 2.1984097463902077, 2.4468822861692194, 2.4718762979487128, 2.27251939021387, 2.3158569876815704, 2.360434848861437, 2.2884873229535163, 2.0080102979591943, 1.7743499334023054, 1.4252726497323664, 1.0275490333726431, 0.8216765031010375, 0.7158519803585426]"
1748962817000,31.749,0.16,"[1.1768173998260025, 1.2389166671632574, 1.463718912482808, 1.791730577927328, 2.1974345065626433, 2.4604160274122835, 2.454240768088971, 2.203372257772721, 2.2978581114939884, 2.3457277792353417, 2.267179472676848, 1.962422411300685, 1.7553113046342252, 1.3993627712822934, 0.9841885215320074, 0.8884871013331723, 0.8220214249574757]"
1748966416000,31.749,0.16,"[1.2180324637945583, 1.2438744836573752, 1.4491925009825504, 1.795480269287359, 2.2138127250435513, 2.449894027780149, 2.462333692078784, 2.2454573349950957, 2.2984101777922152, 2.3375975730872995, 2.2663011706396654, 2.0102433124226384, 1.8765127045024748, 1.515466939716438, 1.0026533705981016, 0.8862482585188689, 0.8391735407851763]"
1748970017000,31.749,0.16,"[1.2149473140846219, 1.2253263306526332, 1.4063122438878726, 1.7391522581568921, 2.1379547135546524, 2.416869761958267, 2.433193478610627, 2.197723906547086, 2.268370343020389, 2.332471141595867, 2.2625358742466175, 2.116502295120914, 1.9652088822593579, 1.415072835030215, 0.9656241686186183, 0.8431943793121445, 0.699454409266744]"
1748973617000,31.749,0.16,"[1.2505852839590657, 1.2105364344356646, 1.3600373737900304, 1.6854284167437448, 2.1501038393253933, 2.441141431059624, 2.4403648987589572, 2.2213599098624135, 2.270677529333688, 2.335428260399885, 2.309843744279904, 2.171236139676604, 1.9205003367036897, 1.3862492738099812, 0.9744181804695369, 0.804985893026213, 0.8577969984836362]"
1748977217000,31.749,0.16,"[1.1685957758207919, 1.172671245363559, 1.3599315292939549, 1.7066317833709979, 2.165116506484272, 2.420649599204985, 2.4232628916626004, 2.234621877007379, 2.288635622537824, 2.356918363421174, 2.3295983501884203, 2.1434434301923337, 1.9537879136871694, 1.5031932686075475, 1.0270849248098253, 0.9021500846606965, 0.8273475029893148]"
1748980817000,31.749,0.16,"[1.0278538963340222, 1.1344725907145063, 1.3606651556054412, 1.709333173656851, 2.2389502243133217, 2.4713003931809223, 2.4491247874002653, 2.2314861410202242, 2.26045771638254, 2.3347301552541233, 2.3471047460889802, 2.273284548960187, 2.129937568807789, 1.6145860125112732, 1.0115925481761552, 0.9287642704752204, 0.7947499481445308]"
1748984417000,32.369,0.17,"[1.1010945706812576, 1.19648850718268, 1.4124117369111229, 1.698883294579736, 2.1711088016071716, 2.431230721819537, 2.475870604361069, 2.384026522029413, 2.443447598682765, 2.4595987155813273, 2.4083386452818494, 2.2227038411837357, 2.075181635832779, 1.5522175842843386, 1.073231676162422, 0.9591028782709623, 0.8178909487576854]"
1748988017000,32.369,0.17,"[1.04604434178703, 1.1482004613091217, 1.352363888692938, 1.6279688905918335, 2.1420955151804635, 2.4379936109527307, 2.431525296200762, 2.266318414300025, 2.3287187850554085, 2.394017039645835, 2.363954873746527, 2.2143952510266063, 2.0353784054936654, 1.5280688644660736, 1.0334656536394449, 0.8969165960043975, 0.7937144752587183]"
1748991617000,31.749,0.16,"[1.021531101377979, 1.0554227541809682, 1.2022748806048926, 1.4126898681394937, 1.816700819182204, 2.1335088746174984, 2.2563759579558034, 2.0981767608733706, 2.2427480800496307, 2.275290298224903, 2.062428096925546, 1.751450039615275, 1.6267816482644935, 1.2555026404373355, 0.778099049851851, 0.7285990592584318, 0.5440066954542548]"
1748995217000,31.749,0.16,"[1.430866083056749, 1.5576079177752893, 1.6125163680151635, 1.6846557484833804, 1.940715082263627, 2.11097123009895, 2.3041822183661984, 2.0607899731963983, 2.2549588839274075, 2.1831519870955596, 1.9639342839508276, 1.4963396544097876, 1.3446094021285797, 1.1779548250979903, 0.7606117868224489, 0.7025130104199369, 0.9698528323218699]"
1748998816000,31.749,0.16,"[1.4093754675602146, 1.5190033194712473, 1.6213421800442394, 1.7362269366148082, 1.9604899725109322, 2.143989322240783, 2.383169802556711, 2.1236810465871354, 2.17505962705262, 2.1287433033767162, 1.98726628844236, 1.5333373957091485, 1.3254329852069742, 1.2262711957031864, 0.7816380150247307, 0.702843197372116, 0.9031673415826076]"
1749002416000,31.749,0.16,"[1.3922869029103637, 1.5248184540173089, 1.6387812032268159, 1.7792620312636858, 2.0107438257629515, 2.190567361741218, 2.395834177388625, 2.320778737775671, 2.1932832115875955, 2.0909285935607653, 1.9916079842967385, 1.5932723200496357, 1.3720291728079332, 1.2461956596368708, 0.9039282471833421, 0.7766015223803591, 0.897897542952248]"
1749006016000,31.749,0.16,"[1.378087083167552, 1.5265508717040952, 1.6379977977734785, 1.7620310248727946, 1.9892710609498434, 2.1756910372441847, 2.3748314602398635, 2.2050094698433975, 2.1523775386155806, 2.0679527083360183, 1.9840365543931433, 1.598854745480667, 1.298566182497487, 1.1717465287689939, 0.8506329690894611, 0.7372908262477345, 1.1749718513137144]"
1749009616000,31.749,0.16,"[1.4535389012438409, 1.5722266873280357, 1.6439429578689835, 1.7505985033891096, 1.9805473899406612, 2.156135282854812, 2.3887128618698825, 2.198616438952446, 2.1806546038951606, 2.1241539376755942, 2.016539516652843, 1.597211478180984, 1.3273515291532934, 1.1620414449661065, 0.8127038038542571, 0.7356016137554746, 0.9524562831751858]"
1749013217000,31.1289,0.15,"[1.433560803032838, 1.5341122041194608, 1.6137827881475617, 1.7286494558231567, 1.9729622683515264, 2.1594941628440156, 2.3761254644207694, 2.1926608644381496, 2.1762564521942775, 2.1267984930018415, 2.0265442048864153, 1.6086014475559167, 1.3687072806298415, 1.2096629951928766, 0.8426851836122758, 0.7507105864320444, 0.928588320261255]"
1749016821000,31.1289,0.15,"[1.382601237925353, 1.5152533266846022, 1.6125584357290261, 1.7262526110476573, 1.9552688359738923, 2.161389006028061, 2.374220424357477, 2.183771527021434, 2.191209508346878, 2.153515821651725, 2.0556492585903734, 1.618882714549031, 1.3304707343711792, 1.2116942152821275, 0.8463958853356858, 0.7379730003547106, 1.1472030679029477]"
1749020416000,31.1289,0.15,"[1.4323534230791388, 1.549148954556642, 1.6335645200560764, 1.7486154355274772, 1.9971556973886881, 2.1845964693259847, 2.3768211783360647, 2.264384036975928, 2.1625127607567216, 2.0951526777327425, 2.0223211893994173, 1.5991269585244432, 1.3439030891347727, 1.2183300311262255, 0.8658131188556142, 0.7349160789891364, 0.8702524189959744]"
1749024016000,30.8189,0.15,"[1.414487127102216, 1.5422432436037294, 1.624934207744459, 1.75464659316406, 1.9849518127668717, 2.206156209890486, 2.4105684316084433, 2.2810695011047204, 2.195221283415525, 2.10970493781954, 2.008681645962466, 1.5815387111192, 1.3110667154950613, 1.212866048140676, 0.8662572861329477, 0.727630190176581, 0.8700798132742068]"
1749027616000,30.8189,0.15,"[1.4049408985522658, 1.5341856063807187, 1.6098032745584243, 1.7131908462374015, 1.9751598067357687, 2.1728405950167304, 2.3779144110614667, 2.1855916438478586, 2.2191395848597315, 2.1393468256927965, 2.01846888735042, 1.588274020174205, 1.364215755989346, 1.2024290015131982, 0.7930078584547682, 0.7014720502223749, 0.8979270360163896]"
1749031216000,30.8189,0.15,"[1.4212491233532099, 1.540529375567336, 1.6046446310118958, 1.717175470108395, 1.9721224814125717, 2.1819507975020067, 2.3662365242606307, 2.1663513246749413, 2.1801178777978425, 2.127314973826243, 2.0119699700350755, 1.5929180179589975, 1.3592849620159917, 1.2152156944763783, 0.8160358077044716, 0.7336067270798217, 1.0635296516411492]"
1749038416000,30.8189,0.15,"[0.8364410566412845, 1.062039404110134, 1.2638025643596458, 1.6334438782255363, 2.139530425915594, 2.3931485786430753, 2.333241860882823, 2.066109748250144, 2.3509761080337035, 2.415985950399488, 2.2728163090363243, 2.037222352452787, 1.8485832303573766, 1.3797143149345392, 0.837891145098416, 0.8082901259464418, 0.6427598194615995]"
1749042016000,30.8189,0.145,"[1.0602083014978012, 1.1224771979385497, 1.3454148991000503, 1.6773669016638593, 2.034453034256261, 2.3211477611731244, 2.3174615119232915, 2.0668758920416583, 2.259494558970558, 2.369251671859741, 2.260941333493902, 1.9574937595045319, 1.858558649067027, 1.4397818832443594, 0.9351419739460756, 0.8161619919653641, 0.6976337700323421]"
1749045616000,30.8189,0.145,"[1.0002303295797919, 1.0978421778242313, 1.3126106585708737, 1.6676448653027058, 2.1589696949477686, 2.439849950245611, 2.371879440950699, 2.1081344638111594, 2.3365539483454008, 2.4102840392706586, 2.3003030681833647, 2.0075754952925466, 1.9351099021153635, 1.4816467895655516, 0.9212670806726803, 0.8409204743786645, 0.7006297278442967]"
1749049216000,30.8189,0.145,"[1.1194173896792794, 1.1752602075444392, 1.4066255112432366, 1.815276870367728, 2.2459767655467306, 2.460916069819778, 2.4729073661066923, 2.26038344636101, 2.3116496086462983, 2.3593168364453416, 2.2823117431418414, 1.9835481989871586, 1.756039732153148, 1.423233015889652, 1.0018896735026543, 0.8958707399564325, 0.8004175114353278]"
1749052817000,30.8189,0.145,"[1.1919906471801547, 1.1933646420163497, 1.3846781563014061, 1.7380018757397162, 2.179676893506549, 2.459397199173413, 2.475386785531332, 2.213540091142646, 2.2831075950343593, 2.3439331399816203, 2.2497421908890933, 2.001283356798573, 1.867011889981757, 1.479226252622779, 0.9955192450869923, 0.8699209952600125, 0.7975080870079754]"
1749056416000,30.8189,0.145,"[1.185160413907849, 1.1876383536634287, 1.3892295577963445, 1.7368098170032817, 2.198021669406918, 2.455791362404092, 2.4440393816835657, 2.221843730445473, 2.272858465935111, 2.329198485851706, 2.261129309273993, 2.098617832317633, 1.9215243012085033, 1.3937927605752123, 0.990765946743063, 0.837008097479436, 0.719383475363746]"
1749060016000,30.8189,0.145,"[1.2839874523424775, 1.2371944290717414, 1.3940258428891994, 1.7470137705570974, 2.1797440990599326, 2.4429182334026303, 2.4309890463731127, 2.191160991602319, 2.247992843944814, 2.352821054372223, 2.330423127758944, 2.160175754418553, 1.8789236184039195, 1.360280958362458, 0.9587658884708525, 0.8099080958354403, 0.7850173541528552]"
1749063616000,30.8189,0.145,"[1.1409971292397398, 1.1972017121349448, 1.3669491911774607, 1.7265996745457948, 2.210311203187647, 2.4696597904666664, 2.4544419322835935, 2.2463409215116297, 2.28183817339406, 2.328190510496684, 2.3076501938303977, 2.1047321807636488, 1.9094457355055814, 1.4956604386900338, 1.030235791267344, 0.8944114923817919, 0.8023355365702431]"
1749067216000,30.8189,0.145,"[1.071505671013009, 1.169564290054091, 1.3961461780876616, 1.7596984262183897, 2.2385038786456084, 2.42767530197475, 2.4165385489213063, 2.268361349682068, 2.333779746372946, 2.357076336919839, 2.335292811884669, 2.2660775689398314, 2.0944109658821026, 1.5843326913887166, 1.0442748672725533, 0.9374917542694859, 0.822028051186537]"
1749070816000,30.8189,0.145,"[0.9812703187548396, 1.1414985597676903, 1.3245215628131004, 1.6131672458719208, 2.133693687953027, 2.449136660267256, 2.4240750332772403, 2.2464842629948043, 2.3257572800955675, 2.393864453398649, 2.361625884977704, 2.2350551004502877, 2.053053972001394, 1.5507185129518468, 1.0079220684950276, 0.8720750613836941, 0.7720950751583995]"
1749074417000,30.8189,0.145,"[0.9974086202769678, 1.1161553943718394, 1.2985360483425883, 1.5986310679343303, 2.139583145724132, 2.4547077634131607, 2.434491190761595, 2.2180639538931577, 2.2890602586172535, 2.363461949818005, 2.3295689403850512, 2.1709916263817988, 1.9907773427078193, 1.4927812954708173, 1.0072345438010204, 0.8693402816648662, 0.7608791208501332]"
1749078016000,30.8189,0.145,"[0.9711361319321004, 1.0548135367863496, 1.2157345255459169, 1.437586918855486, 1.867678909654197, 2.1571527736440745, 2.2830686510591542, 2.1303045132361875, 2.2596180167702187, 2.2604302812251937, 2.040836256879593, 1.7776894555155451, 1.6324330173832542, 1.2575263557563683, 0.7919455611367497, 0.7191577248100139, 0.5643519600711506]"
1749081617000,30.8189,0.145,"[1.441806852602117, 1.5379918704241036, 1.6187207233262202, 1.7133619234576982, 1.9812337694280373, 2.136270035355489, 2.3612072797199297, 2.1110764429834887, 2.1955619252378025, 2.148175946752413, 1.9808137545224094, 1.5341767359501246, 1.333994867232756, 1.1970889969636649, 0.7790827832684856, 0.7025065146884372, 0.9379020234347675]"
1749085216000,30.8189,0.145,"[1.4218862745129912, 1.5385696841506975, 1.6247802086312424, 1.7047458370591053, 1.9694516190994336, 2.160507857813166, 2.354365405731803, 2.1251021147115954, 2.2186441571467355, 2.183152438205164, 2.0123645991437975, 1.5457826683138687, 1.3065431175726663, 1.1863251023848185, 0.8009742954991125, 0.7563591322436446, 0.8313600282821105]"
1749088816000,30.8189,0.145,"[1.4188259352644206, 1.5313772423981782, 1.6174186670492319, 1.7282139256490978, 1.9718357889258702, 2.16679954567946, 2.4297194486253746, 2.1729088176542346, 2.170960993506211, 2.0972646375131223, 1.9921615042752865, 1.5834444441181186, 1.3670311213110529, 1.2055216423829516, 0.8242895908438257, 0.7172821682169578, 0.9244123657410999]"
1749092416000,30.8189,0.145,"[1.3686479690355915, 1.5318738618009478, 1.6408977192893552, 1.751050011182273, 1.9754437759526302, 2.1762243328533106, 2.442141855936999, 2.2300204918495097, 2.1993374991653867, 2.114669334332037, 1.9869715211913617, 1.5732548374657875, 1.3166198271651819, 1.1535965546487625, 0.8324246586680737, 0.7383415699949804, 0.9967115524003072]"
1749096017000,30.8189,0.145,"[1.4326503722184054, 1.5160427102471332, 1.6299105870995754, 1.7348230576445185, 1.9747502734163265, 2.164217279568722, 2.3781176643448214, 2.173656015134492, 2.177993143498544, 2.112661871684403, 1.9763515254776518, 1.516880608396755, 1.305629395156519, 1.1695813895301663, 0.8089769242531871, 0.7337972851826806, 0.8289069716533985]"
1749099617000,32.369,0.17,"[1.3838406497681475, 1.5180100699357975, 1.630204071429259, 1.7431617236460435, 2.001257154033267, 2.1755452712019636, 2.379767802368527, 2.1711397905884953, 2.181975029012844, 2.111817924394382, 1.9717598277599597, 1.5244737102750543, 1.2921093033946607, 1.2015810607071529, 0.8198138814948297, 0.7253373157444893, 1.1131366678751513]"
1749103220000,32.369,0.17,"[1.3821008928861376, 1.5092007785771384, 1.5904072720447084, 1.6857966478886461, 1.9494562462275389, 2.151506615822198, 2.360399636027737, 2.1019023634696916, 2.1603214925632948, 2.1302909766430105, 2.0009759231797024, 1.5505772018360975, 1.2842558684976493, 1.1874646884565105, 0.785633356299035, 0.7065068583208144, 0.7114767367599449]"
1749106817000,32.369,0.17,"[1.37357902066142, 1.499976162850438, 1.5753012375786086, 1.6472291073791419, 1.9291864849358324, 2.13506553749041, 2.322938341075949, 2.049826632228043, 2.2858420615936885, 2.253909853094304, 2.0227075176296316, 1.5469904963171568, 1.3412918075295333, 1.1928201841383292, 0.7909813441697524, 0.7428445905287124, 0.7444160805580788]"
1749110416000,32.369,0.17,"[1.3920769392128893, 1.5212529855570802, 1.6030404848229756, 1.709602440023231, 1.9635413981530758, 2.171030783145462, 2.344902012924932, 2.0887719570411614, 2.247722034755936, 2.2013382192167836, 1.9904517824602634, 1.4792334535677512, 1.2182608625539733, 1.0871135486683923, 0.7460395162406942, 0.7183856534043392, 1.0698034054828245]"
1749114016000,32.369,0.17,"[1.363886014093439, 1.4984122145997594, 1.548418798697497, 1.6249863751793399, 1.877469763508744, 2.0821952738501577, 2.276955065835256, 2.0373403155709138, 2.2424533402819296, 2.2462102048905916, 2.0299216206747923, 1.5684296392284747, 1.3408637177210432, 1.170753144680703, 0.7596995492607205, 0.6644641511175312, 0.928671260068418]"
1749117616000,32.369,0.17,"[1.3743850459561957, 1.5071604006482258, 1.5665169984795606, 1.6098428446454096, 1.8878864427220652, 2.1085681934095177, 2.266697685421443, 2.0427575905223674, 2.275124391943812, 2.270109225281157, 2.053897699887821, 1.5876143050420948, 1.4093078503559475, 1.17701502788489, 0.7377384106853959, 0.6483006213476815, 0.871505737930143]"
1749121217000,32.369,0.17,"[1.3762932469703002, 1.5091241250799063, 1.5639151306540964, 1.6496011185977735, 1.9526082293732911, 2.1484524399762552, 2.29224149631942, 2.0596272376656493, 2.308834811500615, 2.3522932742842033, 2.1121080261035323, 1.7186166716974496, 1.4941933586188305, 1.225677894732744, 0.7793918772864717, 0.7231777197642528, 0.6194281064916644]"
1749124817000,32.369,0.17,"[1.0738012633627292, 1.1450201846926014, 1.330680946761883, 1.6714785203234397, 2.164170506648284, 2.4383129281134437, 2.3923995498004578, 2.1627578141318917, 2.236112046314162, 2.351564548779249, 2.2895869988404502, 2.067953895299691, 1.9153011827450048, 1.443078001162157, 0.9920742886419777, 0.8624457808946429, 0.7842150641545134]"
